Name,Age,City,Join_Date,Salary,Gender
Meghan Mata,40.0,LA,,10.0,Femle
Amanda Garcia DVM,21.0,LA,2024-03-04,9999999.0,Femle
Christine Murray,33.0,New York,2020-06-03,10.0,Male
Stephen Pearson,22.0,New York,2019-12-27,,male
Curtis Mcbride,32.0,new york,18/03/2024,9999999.0,
Tony Martinez,36.0,New York,2023-05-02,2000000.0,Female
Patricia Cooke,59.0,San Francisco,,2000000.0,Mmale
Alejandro Thomas,58.0,San Francisco,2020-11-24,9999999.0,female
Jennifer Harrison,41.0,new york,2022-05-17,120943.03549678788,Mmale
George Banks,50.0,new york,01/03/2022,10.0,Femle
Natalie Mccoy,30.0,LA,2023-10-13,10.0,Femle
John Anderson,29.0,New York,2019-12-15,9999999.0,
Richard Branch,31.0,Los Angeles,2022-09-17,9999999.0,male
Heather White,65.0,Los Angeles,2021-11-04,9999999.0,Female
Zachary Wolfe,36.0,Los Angeles,2021-09-04,105320.21159777834,female
Evan Lane,63.0,san francisco,2023-07-18,,Female
,63.0,Los Angeles,30/04/2020,10.0,Male
Stacy Rowland,69.0,Los Angele,2022-05-20,10.0,femlae
Matthew Sawyer,34.0,san francisco,2024-05-15,9999999.0,femlae
Brandon Tucker,49.0,San Francisco,25/01/2024,9999999.0,femlae
Diane Jones,18.0,Los Angele,2023-02-26,2000000.0,
Mark Gomez,54.0,Los Angeles,2022-08-27,2000000.0,Male
Lori Wilkins,67.0,Los Angele,2023-06-13,10.0,
Katherine Cruz,42.0,LA,03/03/2021,9999999.0,female
Benjamin Callahan,51.0,new york,2021-12-18,10.0,Female
,35.0,New York,2022-02-06,2000000.0,
Maureen Murray,22.0,new york,15/08/2021,10.0,Male
Sean Harris,22.0,LA,2023-03-04,286535.8183720681,Femle
Mr. David Boyd,67.0,Los Angeles,24/07/2023,10.0,femlae
Brian Ramos,,san francisco,2020-05-14,10.0,female
Barry Morrison,56.0,san francisco,2020-09-16,,Female
James Conrad,34.0,LA,2023-06-03,2000000.0,
Teresa Hunt,37.0,SF,2023-05-16,2000000.0,female
Shane Hunt,53.0,Los Angele,2023-12-15,94300.6096255364,Mmale
James Santos,62.0,San Francisco,2020-12-08,,femlae
Robert Medina,56.0,New York,2020-08-06,76290.15147694739,Male
Ashley Reed,23.0,new york,2020-07-17,2000000.0,male
Anthony Morton,69.0,san francisco,27/04/2021,2000000.0,male
Kenneth Miranda,18.0,Los Angeles,05/11/2023,2000000.0,male
Leslie Cunningham,,Los Angeles,30/04/2024,10.0,
Anthony Howe,55.0,Los Angeles,2021-09-10,,Male
Michael Adams,58.0,San Francisco,2024-06-02,198645.67769726476,Female
Catherine Taylor,48.0,new york,2020-03-18,10.0,Male
Richard Andersen PhD,19.0,new york,2022-06-16,10.0,Female
Diana Knight,54.0,Los Angeles,19/02/2021,277372.2252265125,male
Brandy House,62.0,new york,2019-11-14,9999999.0,femlae
Steven Wilson,60.0,LA,2022-12-07,9999999.0,
Michael Rivas,18.0,san francisco,,76961.19739934958,Male
Kyle Clark,,San Francisco,2023-01-05,,Male
Jennifer Neal,36.0,SF,2023-11-04,9999999.0,Mmale
Catherine Todd,29.0,LA,2019-10-26,10.0,Femle
,53.0,san francisco,2021-10-27,,femlae
Joseph Barnes,53.0,san francisco,2021-10-06,2000000.0,Male
,24.0,New York,,9999999.0,
,51.0,LA,2021-05-30,,
Rebecca Mcmillan,33.0,Los Angele,2020-09-14,10.0,Male
Ryan West,44.0,LA,2022-07-13,10.0,male
Katherine Benjamin,42.0,Los Angeles,2022-04-27,2000000.0,Female
Thomas Jackson,52.0,Los Angele,2022-05-12,10.0,
William Pitts,59.0,New York,2021-09-21,121726.76692403638,male
Samuel Monroe,32.0,LA,2022-05-05,2000000.0,Female
Brianna Morrison,66.0,san francisco,14/01/2024,2000000.0,Femle
Justin Martinez,30.0,san francisco,2020-09-16,122862.0378950133,
Danielle Curtis,22.0,LA,2021-09-28,271146.0021691272,Female
Courtney Ramirez,46.0,San Francisco,,10.0,Femle
Megan Maxwell,57.0,New York,2024-04-07,10.0,femlae
Erica Holder,53.0,new york,22/12/2021,,male
Gregory Moore MD,58.0,New York,,9999999.0,Mmale
,66.0,Los Angele,23/07/2020,2000000.0,Mmale
David Hernandez,30.0,New York,23/01/2022,10.0,femlae
Katherine Taylor,70.0,san francisco,2019-12-29,2000000.0,Male
Carmen Foster,30.0,San Francisco,27/08/2023,,Male
Sherry Chen,50.0,san francisco,2019-12-01,9999999.0,Femle
Tracey Ramirez,20.0,Los Angele,2024-09-28,,female
Melissa Lee,57.0,Los Angele,19/07/2024,9999999.0,Mmale
Molly Mcfarland,35.0,san francisco,2019-12-17,9999999.0,male
David Norton,53.0,San Francisco,2021-04-03,,
Rhonda Wright,39.0,New York,2020-10-31,10.0,male
Amy Gordon,41.0,Los Angeles,2021-07-19,9999999.0,
,67.0,San Francisco,31/08/2021,9999999.0,Male
Christina Salas,55.0,San Francisco,2023-11-18,9999999.0,Female
Michael Thomas,38.0,San Francisco,2020-02-17,10.0,Femle
Angela Pugh,,new york,02/07/2024,,Femle
,19.0,new york,2019-11-23,,
Tanner Brown,,New York,2022-06-16,10.0,femlae
Katrina Brown,29.0,new york,2020-09-01,10.0,male
Laura Mahoney,,San Francisco,21/12/2019,9999999.0,Femle
,32.0,san francisco,2023-07-27,2000000.0,Mmale
Travis Hampton,52.0,San Francisco,2022-04-06,,Mmale
Jeremy Ho,31.0,Los Angeles,2020-07-14,9999999.0,female
Derrick Archer,26.0,new york,27/12/2020,9999999.0,Female
Joseph Pennington,24.0,Los Angele,27/08/2020,,
Alejandro Rodriguez,34.0,San Francisco,2023-02-25,10.0,Female
Alyssa Smith,59.0,Los Angele,30/11/2019,10.0,Male
Donna Norton,40.0,san francisco,2023-08-06,2000000.0,femlae
Pamela Carter,68.0,new york,2020-11-25,2000000.0,Mmale
Sherri Fernandez,35.0,LA,2019-10-24,10.0,Femle
Daniel Rodriguez,50.0,LA,2021-03-25,2000000.0,Male
Jonathan Myers,53.0,Los Angeles,2023-04-13,9999999.0,female
Alicia Miller,33.0,Los Angele,2024-02-15,9999999.0,male
Diane Clark,66.0,SF,,10.0,Mmale
Holly Hutchinson,70.0,San Francisco,13/09/2024,,male
Jeffrey Parker,,Los Angele,04/10/2022,2000000.0,Male
Dr. Kaylee Santos,31.0,new york,2023-06-23,2000000.0,female
Leroy Ross,57.0,New York,2023-10-09,9999999.0,Femle
Alisha Knight,19.0,San Francisco,2020-12-01,,femlae
Kristina Mccarty,28.0,san francisco,16/04/2024,78988.40628726516,male
Donald Delacruz,28.0,Los Angeles,,9999999.0,Male
Jamie Palmer,34.0,new york,16/08/2024,10.0,Mmale
Brian Nguyen,21.0,San Francisco,2023-05-27,82427.81856034602,Female
Clinton Wilkinson,,LA,22/01/2023,9999999.0,
Sarah Johnson,20.0,san francisco,2022-08-27,10.0,Male
Amy Houston,25.0,San Francisco,2023-07-07,10.0,Mmale
Paul Reyes,35.0,Los Angele,29/09/2024,9999999.0,femlae
Anthony Parsons,29.0,New York,,,male
Joseph Carter,,LA,2020-04-14,9999999.0,femlae
Amy Anderson,42.0,San Francisco,2024-01-10,10.0,Female
Samantha Rogers,,SF,2022-10-13,9999999.0,Femle
Sandra Hall,51.0,SF,2020-11-19,,female
Michael Lewis,33.0,Los Angele,,10.0,Female
Monica Simmons,34.0,san francisco,2021-09-11,,Female
Herbert Parker,40.0,Los Angeles,2020-11-02,,Female
Amanda Rosario,29.0,Los Angele,2021-04-14,2000000.0,male
Jacqueline Rodriguez,30.0,San Francisco,2020-08-25,10.0,male
Kimberly Sutton,65.0,Los Angele,2021-06-06,2000000.0,
Charles Conley,60.0,san francisco,2020-04-11,10.0,
Jeffrey Smith,23.0,Los Angele,2021-06-01,2000000.0,Mmale
Jessica Carroll,51.0,LA,2020-12-17,9999999.0,female
Jacqueline Clark,62.0,Los Angele,,186276.92769749367,Femle
Yolanda Ochoa,43.0,Los Angele,2021-07-28,254895.24492039118,male
Jeffrey Brown,38.0,LA,2019-10-27,9999999.0,
Lynn Wilson,52.0,SF,01/10/2023,10.0,Female
Paula Wolf,43.0,San Francisco,2023-06-30,9999999.0,Female
Aaron Cross,58.0,LA,2019-11-16,10.0,Female
Bruce Ferrell,46.0,LA,2023-07-14,10.0,female
Michael Hanson,68.0,new york,,,Male
,50.0,Los Angeles,2022-09-22,10.0,female
Kara Bell,58.0,San Francisco,25/08/2023,10.0,Femle
Jennifer Owens,59.0,san francisco,2022-07-18,138316.30618283228,
Danny Webb,26.0,LA,2022-08-18,78741.75730466511,Female
Nicole Robinson,36.0,SF,,2000000.0,Mmale
Jacqueline Nelson,57.0,LA,2022-07-23,9999999.0,Female
Wesley Wright,56.0,San Francisco,2020-09-19,10.0,Femle
Curtis Summers,60.0,LA,2023-10-12,2000000.0,Mmale
Sophia Brown,55.0,New York,2022-05-23,10.0,Female
Kyle May,33.0,SF,20/11/2020,2000000.0,
,,LA,2021-05-11,196458.807584335,female
Brandon Cruz,,SF,2022-07-31,258129.37813705366,female
Rebecca Mccarthy,,new york,05/08/2022,174667.68164102465,
John Mcmahon,44.0,New York,2023-10-03,10.0,Femle
Heather Brown,65.0,San Francisco,2024-07-04,10.0,
,60.0,san francisco,2021-03-26,,Femle
Jack Davis,56.0,san francisco,2023-10-12,9999999.0,female
Ian Gonzalez,45.0,san francisco,19/11/2022,9999999.0,Mmale
Erin Aguilar,46.0,Los Angele,2023-12-17,2000000.0,
Cameron Miller,44.0,new york,2023-02-08,10.0,female
Jeffrey Scott,31.0,New York,21/10/2021,9999999.0,Mmale
Miss Tamara Edwards,39.0,Los Angele,2023-01-11,,Mmale
,69.0,Los Angele,2021-05-11,,femlae
Christopher Moore,37.0,New York,03/11/2022,2000000.0,femlae
Stephanie Owen,66.0,new york,,9999999.0,female
Monica Armstrong,52.0,new york,2023-04-01,9999999.0,female
William Gonzales,24.0,san francisco,2024-02-02,10.0,femlae
Carlos Jacobson,49.0,san francisco,2023-10-31,9999999.0,Male
,36.0,Los Angele,2020-09-18,9999999.0,
Sarah Wallace,45.0,SF,,2000000.0,femlae
Christopher Johns,52.0,Los Angele,2023-11-11,10.0,
Rachel Andrews,68.0,SF,2019-11-15,2000000.0,Mmale
Dylan Allen,46.0,Los Angeles,2022-01-27,9999999.0,Male
Kara Adams,38.0,san francisco,2024-03-06,9999999.0,
Matthew Wong,54.0,San Francisco,22/08/2022,10.0,Mmale
Russell Ramirez,37.0,New York,2020-05-14,10.0,Male
Kathleen Adkins,39.0,san francisco,2024-10-09,2000000.0,femlae
Lisa Patton DDS,65.0,Los Angele,2022-09-20,2000000.0,Mmale
Katie Roberts,58.0,SF,2022-11-18,2000000.0,femlae
Jennifer Rice,51.0,SF,2022-02-28,9999999.0,male
Alex Greene,37.0,San Francisco,2020-10-11,,male
Michael Singh,,LA,2021-01-28,2000000.0,Male
Dr. Jeanette Wilson MD,18.0,san francisco,2023-12-19,10.0,male
Chelsey Johnson,49.0,new york,,10.0,Female
Lauren Adams,28.0,New York,,9999999.0,Mmale
Mark Peters,40.0,san francisco,2021-02-20,2000000.0,Femle
Mr. Bradley Beasley,57.0,new york,29/04/2023,2000000.0,Female
Casey Hines,57.0,LA,2023-11-18,10.0,
Richard Petersen,38.0,san francisco,2021-10-12,245899.03868253468,Female
Wayne Smith,49.0,new york,13/07/2020,9999999.0,
Cathy Hall,,New York,2024-07-23,,female
,44.0,san francisco,2021-10-16,,femlae
James Webb,,Los Angele,2021-12-28,9999999.0,male
James Patterson,56.0,SF,2022-07-25,,Male
Kevin Ellis,52.0,San Francisco,2021-11-04,2000000.0,female
William Ray,27.0,san francisco,2022-08-31,10.0,femlae
Mary Silva,35.0,Los Angele,2023-04-05,10.0,male
Mr. Jake Serrano PhD,68.0,SF,2023-08-22,142066.82417717334,female
Benjamin Morales,35.0,san francisco,,,Mmale
Virginia Gonzales,21.0,Los Angele,2023-11-12,9999999.0,Male
Mitchell Baker,27.0,new york,2019-11-10,,female
Michael Jenkins,41.0,new york,2022-03-29,10.0,Male
Karen Preston,42.0,San Francisco,18/08/2020,9999999.0,female
Larry Stephens,30.0,SF,2020-12-25,10.0,female
,40.0,Los Angeles,2024-01-24,2000000.0,Female
James Nguyen,,SF,2021-04-10,10.0,femlae
Mark Washington,,san francisco,2020-06-22,9999999.0,Mmale
Deanna Soto,27.0,Los Angele,2020-08-02,,male
Jason Calderon,53.0,New York,2020-09-17,2000000.0,Femle
Kathryn Parker,43.0,new york,2023-01-07,2000000.0,femlae
Timothy Vaughn,34.0,LA,2022-10-11,9999999.0,Mmale
Crystal Moore,49.0,san francisco,16/01/2024,9999999.0,female
Thomas Austin,52.0,san francisco,2023-09-11,76705.9521366544,Mmale
Patrick Stafford,35.0,LA,2019-10-30,10.0,female
Joshua Greene,56.0,New York,2021-10-18,9999999.0,male
Matthew Moore,21.0,Los Angeles,23/11/2019,10.0,female
Kelly Bradford,46.0,san francisco,04/09/2023,79611.19280336774,male
,46.0,New York,2022-04-20,10.0,femlae
Ashley Hunt,67.0,New York,2022-09-24,10.0,Female
Luis Miller,63.0,Los Angeles,2021-04-24,,male
Robert Carroll,39.0,Los Angeles,2024-04-19,9999999.0,Femle
Michelle Simpson,41.0,Los Angele,,2000000.0,Femle
Taylor Stephens,41.0,new york,2023-10-18,,male
Mark Jenkins,48.0,Los Angeles,20/10/2024,2000000.0,Female
Samantha Brown,53.0,san francisco,2021-06-13,2000000.0,Mmale
Laurie Rodriguez MD,66.0,New York,2022-09-09,,male
Carrie Santos,21.0,new york,2022-12-15,9999999.0,femlae
Jackie Strong,25.0,Los Angele,,10.0,femlae
Peter Bush,58.0,new york,2023-02-26,10.0,femlae
Trevor Lyons,39.0,San Francisco,2024-10-14,,Mmale
Rebecca Potts,57.0,LA,22/01/2022,9999999.0,Male
Michael Sims,63.0,new york,2024-10-10,2000000.0,male
Katherine Miller,31.0,new york,2024-02-04,2000000.0,male
Deborah Mack,36.0,san francisco,22/09/2023,9999999.0,male
Christina Wilson,28.0,San Francisco,07/05/2024,9999999.0,Mmale
Jacob Harrison,23.0,New York,2019-11-26,10.0,Mmale
Jeremiah Jones,51.0,LA,2020-02-24,9999999.0,Male
Alexandra Hayes,,Los Angele,2024-04-09,,
Todd Mercado,39.0,Los Angele,2023-12-21,2000000.0,Mmale
,18.0,san francisco,2021-11-15,242975.9679198367,male
Chad Elliott,20.0,Los Angele,17/07/2021,10.0,female
Devon Mckee,49.0,SF,2024-10-10,2000000.0,male
Jillian Carpenter,19.0,Los Angele,15/08/2021,9999999.0,Mmale
Rodney Murillo,23.0,SF,2023-08-04,10.0,Mmale
Steven Turner,,Los Angele,2024-08-28,9999999.0,Femle
Kimberly Wright,56.0,San Francisco,2022-02-19,10.0,
Ashley Williams,43.0,SF,2024-08-14,,female
Brian Dominguez,33.0,san francisco,2022-07-04,176256.07248116552,Male
Jay Shepherd,25.0,New York,2020-02-21,2000000.0,femlae
James White,55.0,LA,,,femlae
Cynthia Stone,38.0,new york,2020-09-14,,Femle
Elizabeth Watts,39.0,san francisco,2022-07-19,267523.7517320842,Female
Danny Bridges,48.0,New York,2019-12-29,10.0,femlae
Jason Martin,40.0,san francisco,2022-02-02,,
Donna Henderson,68.0,new york,2021-06-08,9999999.0,Mmale
Angela Morrison,66.0,san francisco,2020-06-25,,Female
Steve Sharp,70.0,Los Angele,20/08/2022,10.0,
John Simon,19.0,San Francisco,04/03/2022,2000000.0,Femle
Johnathan Vazquez,60.0,San Francisco,2024-01-21,,male
Lisa King,38.0,LA,08/12/2019,10.0,male
Angela Miller,,new york,2022-10-15,,female
,70.0,new york,2023-03-23,296376.055306669,
,53.0,San Francisco,2024-01-10,9999999.0,Mmale
Kristina Mccarty,28.0,san francisco,16/04/2024,78988.40628726516,male
Jennifer George,38.0,new york,2020-06-14,10.0,female
Danielle Grant,62.0,Los Angele,2020-07-23,9999999.0,Female
Edgar Roman,62.0,Los Angele,2023-01-30,9999999.0,Female
Sean Daniels,60.0,Los Angele,2020-12-06,9999999.0,Female
Catherine Moore,21.0,Los Angele,2022-07-13,9999999.0,femlae
,24.0,San Francisco,2023-07-05,9999999.0,female
John Miller,,Los Angeles,2022-03-29,10.0,Female
Christina King,27.0,San Francisco,2022-08-24,10.0,
Gabrielle Murphy,49.0,new york,22/06/2020,9999999.0,femlae
Melissa Wolfe,24.0,Los Angeles,2024-01-04,10.0,male
Travis Walker,65.0,san francisco,2021-04-04,2000000.0,Mmale
Erica Brown,64.0,san francisco,2023-03-23,9999999.0,male
Robert Jones,63.0,san francisco,07/06/2023,10.0,male
Mrs. Sheri White,63.0,san francisco,,64639.05277131633,Femle
Ronald Jones,21.0,San Francisco,2022-02-11,,male
,,SF,2022-01-20,103607.50784880719,Mmale
Tiffany Diaz,37.0,New York,2024-07-29,10.0,male
Julia Martinez,38.0,New York,2023-05-28,282336.48645511747,Female
James Jensen,27.0,LA,2024-04-03,174721.56005581538,male
,67.0,San Francisco,2022-01-09,2000000.0,Female
,46.0,Los Angeles,26/09/2022,,Male
Anthony Hansen,46.0,Los Angele,29/01/2021,10.0,Female
Beth Robinson,38.0,SF,2020-04-03,180312.76356623086,femlae
,35.0,Los Angele,2023-12-26,10.0,Female
Amy Gonzalez,27.0,new york,08/11/2023,10.0,femlae
Catherine Kelly,62.0,San Francisco,2024-04-18,,female
Lisa Gonzalez,,SF,2023-01-13,9999999.0,femlae
,20.0,LA,2019-12-07,,male
Hannah Smith,50.0,Los Angeles,2020-12-08,10.0,male
Stephen Thomas,41.0,new york,2022-11-13,9999999.0,femlae
Eric Dean,54.0,Los Angele,,,male
Sydney Gutierrez,42.0,san francisco,2021-04-24,9999999.0,Mmale
Steven Murphy Jr.,63.0,Los Angeles,,213937.34047451147,Female
Gregory Martin,40.0,san francisco,2020-03-23,9999999.0,Male
,50.0,New York,,10.0,Mmale
Jessica Hughes,63.0,San Francisco,2020-06-25,,Female
Jerry Ramirez,39.0,San Francisco,,9999999.0,
Michael Ellis,48.0,Los Angeles,2023-12-29,2000000.0,female
Barbara Hughes,,New York,2021-08-29,10.0,female
Evan Ramirez,68.0,Los Angele,2024-06-02,,male
Christine Morgan,19.0,Los Angele,2024-06-13,10.0,Mmale
Geoffrey Woods,54.0,Los Angele,2023-05-08,10.0,
,50.0,New York,2024-09-08,,femlae
Jonathan Fletcher,,san francisco,2020-03-26,10.0,female
Pamela Davis,30.0,LA,20/09/2022,9999999.0,male
Joshua Juarez,28.0,New York,08/03/2023,2000000.0,
Dr. Susan Myers DVM,30.0,SF,2024-08-21,9999999.0,Female
Amy Snyder,32.0,LA,2020-01-30,281404.4448406308,female
Christopher Taylor,22.0,new york,2024-08-04,2000000.0,female
Derek Norris,,san francisco,,,Mmale
Joann Chavez,53.0,Los Angele,26/11/2022,2000000.0,Male
Ashley Sanders,62.0,Los Angele,13/01/2020,2000000.0,Male
Michelle Diaz,30.0,New York,2024-02-11,10.0,
Alisha Sanchez,27.0,LA,2019-11-19,,male
Taylor Sutton,45.0,new york,2021-09-13,,female
Shannon Kelly,28.0,SF,2021-09-17,,Male
,,San Francisco,2023-05-28,236261.07868713976,male
,60.0,SF,2022-06-16,,female
Joshua Walls,38.0,new york,2020-10-08,9999999.0,Female
Michele Cabrera,,San Francisco,2022-01-15,,femlae
Laura Bolton MD,53.0,SF,2023-08-09,9999999.0,Femle
Jared Murphy,69.0,Los Angeles,19/12/2020,9999999.0,Mmale
Taylor Gomez,31.0,san francisco,2020-11-15,10.0,
Mariah Jones,32.0,SF,10/11/2019,2000000.0,Femle
James Roberts,55.0,LA,02/12/2019,,Femle
Maria Peterson MD,42.0,san francisco,2020-12-15,,Femle
Joshua Allen,59.0,New York,2022-03-24,2000000.0,Femle
Joshua Ferrell,56.0,San Francisco,2024-10-12,9999999.0,
Joshua Turner,60.0,SF,2020-08-24,,Male
Alyssa Thomas,66.0,New York,2024-10-17,10.0,female
Maria Smith,55.0,SF,22/02/2020,,Mmale
Angela Preston,31.0,LA,2023-08-07,10.0,Femle
,48.0,San Francisco,22/09/2020,193095.42487843923,female
Christopher Rodriguez,23.0,San Francisco,2023-05-22,2000000.0,
Kirk Glass,58.0,LA,2024-03-01,,Femle
,56.0,New York,2020-08-27,2000000.0,Male
Samantha Zuniga,33.0,san francisco,2020-09-23,2000000.0,female
John Richardson,51.0,LA,2023-12-19,10.0,Mmale
Nicholas Mccall,21.0,SF,,2000000.0,femlae
Christopher Hall,,Los Angele,2024-07-17,9999999.0,Male
Mrs. Hannah Lopez,22.0,san francisco,2023-07-01,10.0,Mmale
Samantha Webb,20.0,Los Angeles,2021-12-16,9999999.0,Female
Sean Ortiz,27.0,LA,2020-07-29,10.0,Male
Julie Rosales,62.0,SF,28/12/2022,296941.91762465576,Mmale
Stephanie Harrell,42.0,LA,2019-10-29,2000000.0,
Roger Olson,64.0,new york,2019-11-19,10.0,Femle
Mr. Kenneth Brown,51.0,san francisco,31/10/2022,2000000.0,Female
Daniel Melendez,39.0,New York,2022-03-31,2000000.0,Male
Jordan Davis,19.0,SF,2024-06-22,10.0,femlae
Robert Weaver,58.0,New York,13/07/2020,,male
Jenny Rhodes,38.0,Los Angeles,2020-12-27,2000000.0,Male
Albert Brooks,31.0,San Francisco,,,Male
Christopher Taylor,23.0,LA,2024-07-09,9999999.0,Male
Michael Jacobs,56.0,san francisco,2022-02-19,10.0,femlae
Madison Harris,63.0,san francisco,2021-10-21,10.0,femlae
Jamie Burns,26.0,San Francisco,2022-06-07,9999999.0,Female
William Thompson,28.0,San Francisco,2020-08-19,,Female
Stephanie Horne,37.0,LA,2021-09-20,9999999.0,male
Casey Stevens,66.0,Los Angele,2023-12-11,284251.3725460235,Male
Angela Taylor,41.0,san francisco,22/10/2022,2000000.0,Female
Mr. Raymond Haynes PhD,27.0,Los Angele,,10.0,femlae
Ryan Kramer,36.0,SF,13/12/2022,2000000.0,male
Jessica Parker,,san francisco,2024-05-12,9999999.0,Mmale
Alice Foster,,Los Angele,20/09/2023,,Femle
Jordan Andrews,,Los Angeles,,9999999.0,Femle
Summer Simpson,19.0,san francisco,2021-06-07,9999999.0,Femle
David Fernandez,52.0,San Francisco,2023-11-24,10.0,femlae
Gina Beasley,65.0,LA,25/10/2023,295704.7831942081,Female
Cheryl Parker,23.0,new york,2023-08-19,2000000.0,male
Jessica Carpenter,,SF,2021-02-04,,female
Jeffrey Williams,19.0,New York,2021-12-04,10.0,Female
Michelle Alexander,45.0,Los Angele,2022-05-25,9999999.0,femlae
Frank Ross,30.0,San Francisco,2020-04-20,,Female
,33.0,San Francisco,2023-11-06,9999999.0,Male
Kevin Brown,29.0,LA,2020-10-19,,Female
Taylor King,54.0,SF,2023-07-02,215720.58399453867,female
George Collins,40.0,New York,2020-11-12,,female
Whitney Potts,45.0,SF,2021-03-15,125754.02399468035,male
Charles Silva,24.0,new york,2022-10-08,2000000.0,male
Michael Cooper,34.0,San Francisco,2020-11-01,9999999.0,Male
Andrea Williams,39.0,New York,2020-10-25,10.0,Mmale
Jim White,67.0,Los Angeles,2023-06-12,10.0,male
Karen Shelton,54.0,Los Angele,,9999999.0,
Francisco Peck,47.0,Los Angeles,2021-07-24,161147.08265959943,Female
Robert Robbins,42.0,SF,2024-02-28,,
Elizabeth Mitchell,68.0,San Francisco,2022-09-24,2000000.0,
Terri Hunt,35.0,new york,2024-07-17,,femlae
Christopher Cortez,51.0,San Francisco,,2000000.0,femlae
Christopher Vasquez,50.0,San Francisco,2021-06-10,10.0,Female
Ashley Pearson,55.0,New York,16/06/2020,,Male
Stacy Garcia,35.0,LA,,9999999.0,
,21.0,Los Angele,2021-10-18,10.0,Male
Matthew Moore,21.0,new york,2020-04-14,9999999.0,femlae
Shannon Leonard,20.0,SF,22/02/2022,10.0,
Mallory Thompson,31.0,Los Angele,2022-01-23,10.0,Femle
Warren Soto,36.0,LA,,2000000.0,Femle
Michelle Coleman,20.0,New York,2020-02-14,221273.29594810895,
Jordan Melendez,68.0,Los Angele,2024-05-09,9999999.0,male
Kevin Harris,34.0,New York,14/04/2022,2000000.0,Female
,37.0,New York,2020-12-26,2000000.0,female
Caleb Chambers,,san francisco,22/01/2024,,femlae
Michael Floyd,,New York,27/10/2023,2000000.0,male
Steve Wilson,42.0,Los Angeles,2020-05-31,10.0,
Lisa Diaz,54.0,Los Angele,2022-08-28,9999999.0,
Matthew Hammond,51.0,SF,2021-04-10,9999999.0,female
,45.0,Los Angele,2022-05-18,139834.54752273922,Male
Michelle Buchanan,35.0,Los Angele,2021-02-27,,male
Carolyn Stephens DDS,,New York,2023-10-05,9999999.0,Female
Todd Smith,70.0,SF,2020-02-16,2000000.0,male
Roger Palmer,64.0,Los Angeles,2020-08-14,,femlae
Erik Miles,23.0,san francisco,2023-12-09,9999999.0,femlae
Kirsten Nixon,40.0,Los Angele,24/11/2020,9999999.0,Female
,24.0,san francisco,2023-07-11,10.0,Male
Eric Arroyo,42.0,Los Angeles,2024-04-10,9999999.0,male
Deborah Blake,,SF,2024-08-11,10.0,femlae
Mr. Thomas Tran,29.0,new york,2020-04-30,10.0,Female
Edward Bradford,,san francisco,2023-02-20,10.0,femlae
Miguel Lucero,30.0,SF,2021-12-29,64902.3853536783,
,70.0,SF,2019-12-26,110875.65232919806,Mmale
Helen Cook,40.0,Los Angeles,2019-10-28,10.0,female
Amy Adams,25.0,San Francisco,2023-10-02,9999999.0,Male
Mrs. Norma Cole,,LA,2023-04-20,9999999.0,female
